S.No,id,grade,annual_inc,short_emp,emp_length_num,home_ownership,dti,purpose,term(Months),last_delinq_none,last_major_derog_none,revol_util,total_rec_late_fee,od_ratio,Debt,Above Avg Income,Below Avg DTI,bad_loan
11691,9195754,B,65000,1,0,MORTGAGE,8.86,Other,36,1,0,26.6,0,0.359576328,5759,1,0,0
11692,9077737,D,38000,0,3,RENT,26.78,debt_consolidation,60,1,0,90.9,0,0.997876377,10176.4,1,1,0
11693,9235846,A,40000,1,1,RENT,3.05,Other,36,1,0,8.2,0,0.205749798,1220,1,0,0
11694,9225279,B,59900,0,10,OWN,24.73,debt_consolidation,36,0,0,75.2,0,0.251137763,14813.27,1,1,0
11695,9185881,F and Below,90000,0,6,OWN,10.31,Other,60,1,0,85.6,0,0.178435444,9279,0,0,0
11696,9185860,B,150000,0,11,MORTGAGE,13.9,credit_card,36,1,0,70.6,0,0.515478584,20850,0,0,0
11697,9195777,F and Below,50000,0,8,RENT,0,Other,36,0,0,0,0,0.829231126,0,1,0,0
11698,9195836,B,40000,0,3,RENT,24.42,debt_consolidation,36,0,0,67.5,0,0.450158471,9768,1,1,0
11699,9064856,B,82500,0,11,MORTGAGE,29.21,credit_card,36,1,0,57.6,0,0.7367465,24098.25,0,1,0
11700,9195962,C,64000,0,7,MORTGAGE,15.89,debt_consolidation,60,1,0,23.8,0,0.008314814,10169.6,1,0,0
11701,9225643,C,45000,0,3,OWN,31.82,debt_consolidation,36,1,0,6.8,0,0.11039784,14319,1,1,1
11702,9195936,C,70000,0,4,MORTGAGE,15.58,Other,36,0,0,55.8,15,0.47317257,10906,0,0,0
11703,9215551,A,50000,0,7,MORTGAGE,1.8,credit_card,36,1,0,27.9,0,0.341821263,900,1,0,0
11704,9236001,B,40000,1,0,MORTGAGE,18.52,Other,36,0,0,18.3,0,0.088025947,7408,1,1,0
11705,9226061,B,165000,1,1,RENT,8.66,credit_card,36,0,0,80.8,0,0.802865048,14289,0,0,0
11706,9225956,A,53000,0,9,RENT,10.58,debt_consolidation,36,1,0,14.9,0,0.725646356,5607.4,1,0,0
11707,8581016,B,86000,0,11,RENT,17.76,debt_consolidation,36,1,0,62.4,0,0.463042349,15273.6,0,1,0
11708,9206038,D,46076,1,0,RENT,21.8,debt_consolidation,60,0,0,48.1,0,0.688459064,10044.568,1,1,1
11709,9216089,B,105000,1,1,MORTGAGE,6.39,debt_consolidation,36,0,0,15.3,0,0.667491404,6709.5,0,0,0
11710,9236127,D,50000,0,10,MORTGAGE,27.46,debt_consolidation,60,1,0,50.6,0,0.853079578,13730,1,1,0
11711,9194609,C,56000,0,3,OWN,31.98,debt_consolidation,60,1,0,87.8,0,0.840622152,17908.8,1,1,0
11712,9196114,B,45383,0,11,MORTGAGE,29.86,credit_card,36,1,0,81.3,0,0.192165385,13551.3638,1,1,0
11713,9035495,D,68000,0,11,OTHER,15.94,debt_consolidation,60,1,0,68.8,0,0.117725625,10839.2,1,0,0
11714,9165161,B,140000,0,11,MORTGAGE,16.18,credit_card,36,0,0,54.9,0,0.100339473,22652,0,0,0
11715,9215983,A,74000,0,11,MORTGAGE,12.41,debt_consolidation,36,1,0,44.5,0,0.415862132,9183.4,0,0,0
11716,9225952,B,85000,0,10,MORTGAGE,9.6,debt_consolidation,36,1,0,46.1,0,0.879791386,8160,0,0,0
11717,9225960,C,96789,0,11,MORTGAGE,6.41,debt_consolidation,36,0,0,48.8,0,0.220453529,6204.1749,0,0,0
11718,9236024,C,68000,0,9,OWN,6.3,debt_consolidation,36,1,0,36.7,0,0.336859217,4284,1,0,0
11719,6167482,C,60000,0,11,MORTGAGE,24.33,credit_card,60,1,0,64.8,0,0.248021536,14598,1,1,0
11720,9196170,B,65000,0,11,MORTGAGE,10.88,debt_consolidation,36,0,0,34.6,0,0.443050679,7072,1,0,0
11721,9196227,B,32090,0,5,RENT,22.48,Other,36,1,0,47.8,0,0.321661562,7213.832,1,1,1
11722,8670197,C,65000,0,11,MORTGAGE,19.81,debt_consolidation,36,1,0,92.4,0,0.496796583,12876.5,1,1,0
11723,9196160,A,80000,0,11,MORTGAGE,16.96,debt_consolidation,36,0,0,56.3,0,0.132660283,13568,0,1,0
11724,9216155,D,66000,0,11,OTHER,27.3,credit_card,60,1,0,75.8,0,0.25337514,18018,1,1,0
11726,9216140,B,80000,0,9,RENT,14.81,debt_consolidation,36,0,0,85.6,0,0.561684765,11848,0,0,0
11727,9196157,E,110000,0,3,MORTGAGE,11.53,Other,36,0,0,80.1,0,0.215848342,12683,0,0,1
11728,8776043,D,65000,0,11,OWN,13,Other,36,1,0,41.6,0,0.946826058,8450,1,0,0
11729,9226147,A,88000,0,11,RENT,3.76,debt_consolidation,36,0,0,25.9,0,0.860389534,3308.8,0,0,0
11730,9236320,C,75000,0,8,MORTGAGE,24.13,credit_card,36,0,0,27.5,0,0.750762374,18097.5,0,1,0
11731,9226109,B,50000,1,0,RENT,22.35,debt_consolidation,36,0,0,38.8,0,0.867882811,11175,1,1,0
11732,9216235,B,27500,0,8,OTHER,10.04,debt_consolidation,36,0,1,73.7,0,0.274483121,2761,1,0,0
11733,9234838,E,110000,0,4,MORTGAGE,14.65,Other,60,0,0,24.7,0,0.618334935,16115,0,0,0
11734,9236169,A,100000,0,3,MORTGAGE,22.56,credit_card,36,0,0,36.6,0,0.643788471,22560,0,1,0
11735,9186364,E,52000,0,11,MORTGAGE,6.24,Other,60,0,0,71.6,0,0.089303678,3244.8,1,0,0
11736,8844564,B,80000,0,5,MORTGAGE,18.17,Other,36,1,0,71.5,0,0.417272633,14536,0,1,0
11737,1188583,A,165000,0,4,RENT,11.45,credit_card,36,1,0,38.5,0,0.755795436,18892.5,0,0,0
11738,9134820,A,80000,0,11,MORTGAGE,5.78,debt_consolidation,36,1,0,23.8,0,0.018882965,4624,0,0,0
11739,9206400,B,46000,0,6,RENT,21.57,debt_consolidation,36,0,0,72.2,0,0.26832755,9922.2,1,1,0
11740,9216384,B,43000,0,8,RENT,17.47,credit_card,36,0,0,92,0,0.516517119,7512.1,1,1,1
11741,9196418,A,45000,1,1,MORTGAGE,22.64,debt_consolidation,36,1,0,81.7,0,0.474835878,10188,1,1,0
11742,9236339,B,45000,0,3,RENT,22.83,debt_consolidation,36,0,0,36.7,0,0.980572762,10273.5,1,1,0
11743,9206166,B,34000,0,10,OTHER,17.76,debt_consolidation,36,1,0,28.5,0,0.90141041,6038.4,1,1,0
11744,9196410,A,60000,0,4,RENT,12.99,debt_consolidation,36,1,0,51.4,0,0.245825722,7794,1,0,0
11745,9216348,A,42000,0,8,MORTGAGE,13.4,debt_consolidation,36,0,0,8.1,0,0.88048002,5628,1,0,0
11746,9196310,C,57000,1,1,MORTGAGE,19.95,debt_consolidation,36,0,0,27.9,0,0.537368016,11371.5,1,1,0
11747,9216367,D,66000,0,11,MORTGAGE,14.98,debt_consolidation,60,1,0,73.6,0,0.22964604,9886.8,1,0,0
11748,8646047,D,87000,0,4,RENT,5.86,Other,36,1,0,70.4,0,0.743095765,5098.2,0,0,0
11749,9011257,D,45000,0,7,MORTGAGE,23.41,credit_card,36,0,0,51.7,0,0.688945919,10534.5,1,1,1
11750,8670016,E,42000,0,11,MORTGAGE,15.31,credit_card,60,0,0,95,0,0.088681666,6430.2,1,0,0
11751,9154842,E,89364,0,3,MORTGAGE,17.81,Other,36,0,0,53.8,0,0.451609357,15915.7284,0,1,0
11752,9185456,A,43500,0,2,RENT,24.99,credit_card,36,0,0,61.1,0,0.313445669,10870.65,1,1,0
11753,9005995,B,41000,0,4,MORTGAGE,23.07,debt_consolidation,36,0,0,25.2,0,0.034341406,9458.7,1,1,0
11754,9186474,E,45000,0,8,RENT,28.03,debt_consolidation,60,0,0,53.2,0,0.214653026,12613.5,1,1,0
11755,9048288,C,35000,0,11,MORTGAGE,12.76,debt_consolidation,36,0,0,47.3,0,0.802789743,4466,1,0,0
11756,9215839,B,45000,0,2,OWN,4.82,credit_card,36,1,0,58,0,0.494901113,2169,1,0,0
11757,9206193,B,42000,1,1,OTHER,8.31,debt_consolidation,36,1,0,49.8,0,0.256432277,3490.2,1,0,0
11758,9216407,B,85000,0,3,MORTGAGE,13.06,Other,36,0,0,5.6,0,0.730309401,11101,0,0,0
11759,9216505,B,38000,0,7,OWN,16.45,credit_card,36,1,0,18.8,0,0.924218794,6251,1,0,0
11760,9206503,D,80000,0,5,RENT,24.8,credit_card,60,1,0,51.4,0,0.332898967,19840,0,1,0
11761,9206606,F and Below,53000,0,7,RENT,15.15,debt_consolidation,36,1,0,42.6,0,0.139881435,8029.5,1,0,1
11762,9226428,B,46000,0,11,RENT,23.69,debt_consolidation,36,1,0,79.7,0,0.886651989,10897.4,1,1,0
11763,9236583,B,160000,0,3,RENT,9.06,debt_consolidation,36,1,0,29.2,0,0.768533272,14496,0,0,0
11764,2298662,D,40000,1,1,RENT,15,debt_consolidation,60,0,0,52.6,0,0.701710834,6000,1,0,0
11765,9195139,B,132000,0,3,MORTGAGE,1.92,debt_consolidation,36,1,1,21.1,0,0.590112975,2534.4,0,0,0
11766,7677057,E,90000,0,7,RENT,11.08,credit_card,60,0,0,70.8,0,0.829219802,9972,0,0,0
11767,9196712,F and Below,45000,0,11,RENT,7.79,debt_consolidation,60,1,0,56,0,0.219324167,3505.5,1,0,0
11769,8570744,B,50000,0,7,MORTGAGE,21.27,credit_card,36,0,0,83,0,0.677976093,10635,1,1,0
11770,8626828,C,28000,0,7,RENT,7.42,Other,36,1,0,15.4,0,0.556420212,2077.6,1,0,0
11772,9196687,B,78429,1,0,MORTGAGE,13.59,debt_consolidation,36,0,0,74.2,0,0.798227121,10658.5011,0,0,0
11773,9058351,B,25000,0,2,RENT,29.72,credit_card,36,1,1,72.9,0,0.304892791,7430,1,1,1
11774,9216605,A,42000,0,6,RENT,23.66,debt_consolidation,36,1,0,64.5,0,0.587972703,9937.2,1,1,0
11775,9010615,B,55000,0,3,MORTGAGE,9.01,debt_consolidation,60,1,0,21.4,0,0.842988426,4955.5,1,0,0
11776,8987060,D,55000,0,4,MORTGAGE,15.51,Other,60,0,0,61.1,0,0.362396076,8530.5,1,0,0
11777,9195524,B,60000,0,11,RENT,10.28,credit_card,36,1,0,56.2,0,0.972837018,6168,1,0,0
11778,9196645,E,74500,0,3,MORTGAGE,31.62,Other,60,0,0,82.4,0,0.885810394,23556.9,0,1,1
11779,9186679,B,119100,0,11,RENT,2.59,debt_consolidation,36,1,0,16.7,0,0.700894032,3084.69,0,0,0
11780,9226631,B,52000,0,6,RENT,20.52,debt_consolidation,36,0,0,73.5,0,0.199927073,10670.4,1,1,0
11781,8991567,C,50000,0,11,MORTGAGE,13.71,debt_consolidation,36,0,0,70,0,0.27434575,6855,1,0,0
11782,9206728,F and Below,25000,0,9,RENT,34.47,Other,36,1,0,69.2,0,0.448001212,8617.5,1,1,0
11783,9216640,B,80000,0,11,MORTGAGE,16.2,debt_consolidation,36,1,0,54.7,0,0.845151166,12960,0,0,0
11784,9196694,C,72000,0,11,MORTGAGE,21.08,credit_card,60,1,0,78.6,0,0.784995019,15177.6,0,1,0
11785,6567078,D,110000,0,4,MORTGAGE,14.19,debt_consolidation,36,0,0,52.9,0,0.986268208,15609,0,0,0
11786,9047778,E,28000,0,3,OWN,27,Other,36,1,0,36.8,0,0.98351888,7560,1,1,0
11787,9226341,B,90000,0,9,RENT,24.98,debt_consolidation,36,1,0,62.4,0,0.714646671,22482,0,1,0
11788,9236824,D,45000,1,1,RENT,8.41,credit_card,36,0,0,85.5,0,0.942091212,3784.5,1,0,1
11789,9196840,B,160000,0,3,MORTGAGE,19.61,credit_card,36,1,0,63.9,0,0.952424212,31376,0,1,0
11790,9196912,B,94250,0,9,OTHER,14.02,credit_card,36,0,0,75.9,0,0.890322176,13213.85,0,0,0
11791,9196536,B,34000,0,5,RENT,21.31,credit_card,36,1,0,39.7,0,0.99779196,7245.4,1,1,0
11792,9236805,A,63000,0,11,OWN,20.51,debt_consolidation,36,0,0,48.6,0,0.38912669,12921.3,1,1,0
11793,8968987,E,26000,0,5,RENT,14.77,debt_consolidation,36,1,0,88.2,0,0.269069604,3840.2,1,0,0
11794,8588578,F and Below,60000,0,4,OWN,18.96,debt_consolidation,60,1,0,75.2,0,0.275016192,11376,1,1,0
11795,9226804,B,52400,1,0,RENT,3.64,debt_consolidation,36,1,0,33.1,0,0.09082705,1907.36,1,0,0
11796,8864864,C,47500,1,1,OWN,13.85,debt_consolidation,36,1,0,89.1,0,0.306042812,6578.75,1,0,0
11797,8324764,C,75000,0,8,OWN,21.06,credit_card,60,0,0,83.8,0,0.228737312,15795,0,1,0
11798,9047816,E,100000,0,11,MORTGAGE,14.77,debt_consolidation,60,0,0,80,0,0.911947539,14770,0,0,0
11799,9236904,D,41000,0,11,MORTGAGE,20.35,debt_consolidation,60,0,0,35.5,0,0.670900941,8343.5,1,1,0
11800,9236921,E,80000,0,4,MORTGAGE,20.75,Other,36,0,0,36.9,0,0.659667318,16600,0,1,0
11801,9207006,C,60000,0,10,MORTGAGE,20.22,debt_consolidation,60,0,0,62.4,0,0.285142402,12132,1,1,0
11802,9207028,E,34000,0,3,RENT,10.84,debt_consolidation,36,1,0,57.8,0,0.175853909,3685.6,1,0,1
11803,9196914,B,77000,1,1,MORTGAGE,30.18,Other,36,1,0,48.1,0,0.514749196,23238.6,0,1,0
11804,9226906,B,73000,0,9,MORTGAGE,8.2,credit_card,36,1,0,35.6,0,0.162068338,5986,0,0,0
11805,9226889,F and Below,80000,0,11,MORTGAGE,27.17,Other,60,1,0,43.2,0,0.268770869,21736,0,1,0
11806,8846417,A,140000,1,1,RENT,15.29,debt_consolidation,36,1,0,70.1,0,0.424262482,21406,0,0,0
11807,9155202,B,45000,0,11,MORTGAGE,9.41,debt_consolidation,36,1,0,27.4,0,0.784431565,4234.5,1,0,0
11808,9237058,B,75000,0,6,RENT,5.04,credit_card,36,0,0,39.2,0,0.400874556,3780,0,0,0
11809,9207161,B,44000,0,10,RENT,20.16,debt_consolidation,36,1,0,63.2,0,0.599489283,8870.4,1,1,0
11810,9197142,B,110000,0,4,RENT,9.58,debt_consolidation,36,1,0,45.5,0,0.119070734,10538,0,0,0
11811,9207130,C,57300,0,11,RENT,28.44,debt_consolidation,36,1,0,73.6,0,0.323459515,16296.12,1,1,0
11812,9227000,D,88000,1,0,MORTGAGE,10.02,Other,60,1,0,41.8,0,0.154373394,8817.6,0,0,0
11813,9237056,D,55000,0,11,OTHER,30.59,debt_consolidation,60,1,0,36.7,0,0.933272228,16824.5,1,1,0
11814,9237055,B,80000,0,7,MORTGAGE,16.29,credit_card,36,1,0,87.5,0,0.947354971,13032,0,0,0
11815,9037023,F and Below,44000,0,7,RENT,17.46,debt_consolidation,60,1,0,83.7,0,0.186758644,7682.4,1,1,1
11816,9175076,C,115000,0,11,RENT,8.87,Other,36,0,0,19.9,0,0.959038932,10200.5,0,0,0
11817,9197128,B,166000,0,3,RENT,14.07,debt_consolidation,36,0,0,50.9,0,0.030278924,23356.2,0,0,0
11818,9237080,D,26000,0,9,RENT,26.04,debt_consolidation,36,1,0,74.1,0,0.220528299,6770.4,1,1,0
11819,6284768,B,90000,0,9,MORTGAGE,9.97,credit_card,36,0,0,93.1,0,0.171271109,8973,0,0,0
11820,8961958,D,90000,0,11,MORTGAGE,24.65,credit_card,36,0,0,80.5,0,0.628601717,22185,0,1,1
11821,9197313,A,64000,0,11,MORTGAGE,17.14,debt_consolidation,36,0,0,42.9,0,0.353762067,10969.6,1,1,0
11822,9216090,B,72000,0,4,MORTGAGE,14.08,debt_consolidation,36,1,0,57.1,0,0.072354151,10137.6,0,0,0
11823,9226146,F and Below,75000,0,11,MORTGAGE,18.37,debt_consolidation,36,1,0,67.2,0,0.35542107,13777.5,0,1,0
11824,9187305,D,50000,1,0,MORTGAGE,15,Other,36,0,0,56.5,0,0.758271571,7500,1,0,0
11825,9227187,F and Below,80000,0,6,RENT,3.41,debt_consolidation,36,1,0,64.5,0,0.045252512,2728,0,0,1
11826,9227233,B,64000,0,4,RENT,20.42,debt_consolidation,36,1,0,50.5,0,0.992204368,13068.8,1,1,0
11827,9217271,E,75000,0,2,OTHER,11.5,debt_consolidation,36,0,0,32.2,0,0.96303438,8625,0,0,0
11828,9207306,B,47500,0,7,RENT,20.64,credit_card,36,1,0,63.3,0,0.927965856,9804,1,1,0
11829,9237320,B,91000,1,1,RENT,17.55,debt_consolidation,60,1,0,61.3,0,0.348475337,15970.5,0,1,0
11831,9187257,A,65250,0,4,OWN,24.63,debt_consolidation,36,0,0,32.9,0,0.994101422,16071.075,1,1,0
11832,9217318,E,34000,0,9,MORTGAGE,17.51,Other,36,1,0,79.5,0,0.25976765,5953.4,1,1,0
11833,9066650,E,41000,0,11,RENT,13.96,Other,60,1,0,78.3,0,0.384488645,5723.6,1,0,0
11834,9187413,C,111000,0,11,MORTGAGE,21.9,debt_consolidation,60,1,0,64.2,0,0.979721452,24309,0,1,0
11835,9009690,C,90000,1,1,MORTGAGE,15.09,debt_consolidation,36,0,0,67.2,0,0.47664033,13581,0,0,1
11836,9186869,F and Below,59000,0,11,RENT,9.88,debt_consolidation,60,0,0,60.5,0,0.83805832,5829.2,1,0,1
11837,9175108,C,37440,0,3,MORTGAGE,30.31,credit_card,36,1,0,48.8,0,0.702455243,11348.064,1,1,1
11838,9057839,B,75000,0,9,MORTGAGE,30.93,debt_consolidation,36,0,0,47.9,0,0.835301347,23197.5,0,1,0
11839,9057150,C,30000,1,1,RENT,25.8,debt_consolidation,36,1,0,67.6,0,0.477754746,7740,1,1,0
11840,8905315,B,41201,0,2,RENT,12.67,credit_card,36,1,1,47.3,0,0.013718839,5220.1667,1,0,0
11841,9217501,B,30000,0,5,OWN,16.64,debt_consolidation,36,1,0,42.4,0,0.564744089,4992,1,0,0
11843,9217463,C,55000,0,8,RENT,19.7,debt_consolidation,36,1,0,55.4,0,0.700633846,10835,1,1,0
11844,9197456,A,120000,0,11,MORTGAGE,28.95,credit_card,36,1,0,48.9,0,0.818537212,34740,0,1,1
11845,9225410,C,82000,0,8,MORTGAGE,17.87,debt_consolidation,60,1,0,68,0,0.329442369,14653.4,0,1,0
11846,9217011,F and Below,81000,0,10,MORTGAGE,22.27,credit_card,60,0,0,84.8,0,0.694867162,18038.7,0,1,0
11847,9227442,B,45000,0,11,RENT,7.12,debt_consolidation,36,1,0,53.9,0,0.725744187,3204,1,0,0
11848,9207094,B,117000,0,11,OTHER,7.96,credit_card,36,0,0,58.4,0,0.020852387,9313.2,0,0,0
11849,9237397,B,120000,0,11,MORTGAGE,10.23,credit_card,36,1,1,41.5,0,0.476163829,12276,0,0,0
11850,9197585,B,42500,0,6,MORTGAGE,20.47,debt_consolidation,36,0,0,29.9,0,0.379182254,8699.75,1,1,0
11851,8954610,E,45000,0,11,MORTGAGE,23.28,Other,36,0,0,25.6,0,0.886370306,10476,1,1,0
11852,7698323,C,45000,0,7,MORTGAGE,10.8,credit_card,36,0,0,76.8,0,0.124240855,4860,1,0,0
11853,8545316,B,72000,0,11,MORTGAGE,18.17,credit_card,36,1,0,74.3,0,0.366332444,13082.4,0,1,0
11854,9197594,D,45000,0,3,MORTGAGE,24.32,debt_consolidation,60,0,0,78.2,0,0.871378632,10944,1,1,0
11855,9197469,D,97000,0,11,MORTGAGE,22.02,debt_consolidation,36,0,0,92.8,0,0.962731092,21359.4,0,1,0
11856,9187555,C,30000,0,11,RENT,25.76,debt_consolidation,36,1,0,46.4,0,0.956035115,7728,1,1,1
11857,7727229,B,46000,1,1,RENT,30.16,debt_consolidation,36,1,0,3.4,0,0.895391635,13873.6,1,1,0
11858,9227481,B,49140,0,10,OWN,5.93,debt_consolidation,36,1,0,66.7,0,0.239606786,2914.002,1,0,0
11859,9217618,C,58000,0,10,MORTGAGE,19.06,credit_card,36,0,0,89.6,0,0.66931985,11054.8,1,1,0
11861,9237645,C,70000,0,9,RENT,11.31,debt_consolidation,36,1,0,61.3,0,0.366045894,7917,0,0,0
11862,9217558,D,60000,0,10,RENT,27.62,credit_card,60,0,0,55,0,0.611079793,16572,1,1,1
11863,9227589,E,40000,1,1,MORTGAGE,13.56,debt_consolidation,60,1,0,88.3,0,0.319824415,5424,1,0,1
11864,9207849,D,50000,0,8,RENT,29.72,debt_consolidation,36,0,0,47.6,0,0.42916429,14860,1,1,1
11865,9207880,C,45000,0,6,OWN,14.91,credit_card,60,1,0,21.3,0,0.637577138,6709.5,1,0,0
11866,9186068,F and Below,55000,0,11,RENT,28.67,Other,36,1,0,73.5,0,0.345327215,15768.5,1,1,0
11867,9197686,C,86500,1,1,MORTGAGE,27.65,debt_consolidation,36,1,0,66,0,0.642576418,23917.25,0,1,0
11868,9217435,C,55000,0,9,OWN,29.39,debt_consolidation,36,0,0,51.6,0,0.399704723,16164.5,1,1,0
11869,9077949,B,60000,1,1,MORTGAGE,12.8,credit_card,36,0,0,31.7,0,0.824951129,7680,1,0,1
11870,9207759,B,104000,0,4,OTHER,5.5,debt_consolidation,36,0,0,79.4,0,0.726462721,5720,0,0,0
11871,9207726,E,60000,0,9,MORTGAGE,10.58,Other,60,1,0,73.7,0,0.921845362,6348,1,0,1
11872,9197716,B,65000,0,6,RENT,11.17,debt_consolidation,36,1,0,57.8,0,0.556420943,7260.5,1,0,0
11873,8977981,B,54421,0,11,MORTGAGE,8.19,debt_consolidation,36,1,0,40.2,0,0.832230886,4457.0799,1,0,0
11874,8640023,B,82000,0,9,MORTGAGE,22.73,credit_card,36,1,0,49.6,0,0.141461402,18638.6,0,1,0
11875,9205476,B,175000,0,11,RENT,4.87,debt_consolidation,36,0,0,44.1,0,0.568556723,8522.5,0,0,1
11876,9207678,C,70000,0,7,RENT,17.52,credit_card,60,1,0,54,0,0.848957549,12264,0,1,0
11877,9237835,B,60000,0,11,OTHER,13.74,credit_card,60,1,0,24.7,0,0.011730041,8244,1,0,0
11878,9227823,B,58044,0,4,OTHER,24.79,debt_consolidation,36,1,0,46.1,0,0.257916323,14389.1076,1,1,0
11879,9217863,C,75000,0,8,OWN,7.29,debt_consolidation,36,0,0,74.2,0,0.436408411,5467.5,0,0,0
11880,9237206,D,85000,0,11,MORTGAGE,12.54,debt_consolidation,60,0,0,78.9,0,0.14359537,10659,0,0,0
11882,9217781,B,83000,0,8,MORTGAGE,10.45,debt_consolidation,36,0,0,29.9,0,0.506809026,8673.5,0,0,0
11883,8935837,C,80000,0,5,OTHER,14.64,debt_consolidation,36,0,0,59.7,0,0.083803767,11712,0,0,0
11884,9007727,D,66410,0,6,RENT,23.89,debt_consolidation,60,1,0,95.9,0,0.172004234,15865.349,1,1,0
11885,8995198,C,115000,0,3,MORTGAGE,11.55,credit_card,36,1,0,58,0,0.149313131,13282.5,0,0,0
11886,6647497,B,130000,0,2,MORTGAGE,13.87,credit_card,60,1,0,92.2,0,0.010252201,18031,0,0,0
11887,7381464,C,74000,0,4,RENT,19.53,debt_consolidation,60,1,1,68.4,0,0.658412928,14452.2,0,1,0
11888,8894809,B,73000,0,3,MORTGAGE,12.97,Other,36,1,0,49.8,0,0.77238075,9468.1,0,0,0
11889,8956112,D,44000,0,6,OWN,21.49,debt_consolidation,36,1,0,45.2,0,0.721904998,9455.6,1,1,0
11890,8876194,A,70000,1,1,MORTGAGE,11.95,debt_consolidation,36,0,0,11.2,0,0.654763902,8365,0,0,0
11891,8957806,A,90000,1,1,MORTGAGE,5.15,debt_consolidation,36,1,0,16.5,0,0.330130101,4635,0,0,0
11892,8604847,B,50000,0,3,MORTGAGE,10.65,debt_consolidation,36,1,0,45.6,0,0.180913624,5325,1,0,0
11893,9198017,F and Below,67489,0,5,MORTGAGE,18.3,Other,36,0,0,32.8,0,0.229428852,12350.487,1,1,1
11894,9187906,B,110000,0,11,MORTGAGE,8.16,debt_consolidation,36,0,0,44.9,0,0.76991511,8976,0,0,0
11896,9217991,D,43000,0,11,MORTGAGE,32.29,debt_consolidation,60,1,0,69.6,0,0.11730198,13884.7,1,1,0
11897,9207997,A,50000,0,3,RENT,8.98,debt_consolidation,36,1,0,17.5,0,0.402268039,4490,1,0,0
11898,9196932,C,45000,0,5,RENT,16.21,debt_consolidation,36,0,0,24.5,0,0.954404443,7294.5,1,0,0
11899,9035687,C,85000,0,11,MORTGAGE,20.09,Other,36,0,0,50.4,0,0.593881472,17076.5,0,1,0
11900,9197894,B,110000,1,1,MORTGAGE,11.05,debt_consolidation,36,1,0,52,0,0.73939293,12155,0,0,0
11901,9197872,F and Below,43594,0,11,RENT,18.56,Other,36,1,0,71.8,0,0.97061029,8091.0464,1,1,0
11902,9186272,E,45000,0,11,RENT,16.75,debt_consolidation,36,0,0,79.4,0,0.212616864,7537.5,1,1,0
11903,9187102,B,79400,0,4,MORTGAGE,9.95,debt_consolidation,36,1,0,31.5,0,0.65249362,7900.3,0,0,0
11904,9205137,C,60000,1,0,MORTGAGE,7.08,credit_card,36,0,0,55.7,0,0.914170683,4248,1,0,0
11905,9197907,B,26000,0,4,MORTGAGE,29.78,debt_consolidation,36,1,0,69.8,0,0.199934158,7742.8,1,1,0
11906,9218102,B,60000,1,1,OWN,10.38,debt_consolidation,36,0,0,31.9,0,0.962110369,6228,1,0,0
11907,9218081,B,60000,0,11,RENT,14.88,debt_consolidation,36,0,0,87.6,0,0.674323269,8928,1,0,0
11908,9217962,D,155000,0,6,RENT,31.93,Other,36,1,0,69.7,0,0.376961772,49491.5,0,1,0
11909,9227282,B,131000,0,5,MORTGAGE,12.65,debt_consolidation,36,0,0,22,0,0.22142326,16571.5,0,0,0
11910,9207987,C,80000,1,1,RENT,10.88,credit_card,36,0,0,63.9,0,0.416920047,8704,0,0,0
11911,9197852,C,120000,0,11,MORTGAGE,12.91,Other,36,0,0,60.8,0,0.601314889,15492,0,0,1
11912,9025340,C,80000,0,11,MORTGAGE,18.24,Other,60,1,0,80.1,0,0.451473744,14592,0,1,0
11913,9227955,A,92000,0,6,RENT,5.78,credit_card,36,1,0,44.8,0,0.385480369,5317.6,0,0,0
11914,9238026,C,62000,0,11,MORTGAGE,9.74,debt_consolidation,60,0,0,93.5,0,0.758260738,6038.8,1,0,0
11915,9227993,C,85000,0,11,RENT,23.72,credit_card,36,1,0,92.3,0,0.09904738,20162,0,1,0
11917,9227944,F and Below,126360,0,7,RENT,1.7,Other,60,0,0,23.4,0,0.662452545,2148.12,0,0,0
11918,9237988,E,40000,0,11,MORTGAGE,16.2,Other,36,0,0,84.3,0,0.115640926,6480,1,0,0
11919,9237888,B,86000,0,4,RENT,5.62,debt_consolidation,36,0,0,71.2,0,0.126314877,4833.2,0,0,0
11920,7389873,B,30000,0,11,MORTGAGE,10.72,debt_consolidation,36,0,0,82.9,0,0.958852447,3216,1,0,0
11921,9037256,B,55000,0,10,MORTGAGE,8.1,debt_consolidation,60,1,0,28.8,0,0.678075797,4455,1,0,0
11922,9188062,A,90000,0,4,OTHER,19.04,Other,36,1,0,41.2,0,0.62608198,17136,0,1,0
11923,9011461,D,50000,0,2,RENT,9.89,credit_card,60,1,0,58.9,0,0.090949121,4945,1,0,1
11924,9196235,A,130000,1,1,MORTGAGE,9.06,credit_card,36,1,0,30,0,0.372989983,11778,0,0,0
11925,9198034,B,51000,0,3,MORTGAGE,19.19,debt_consolidation,36,0,0,34.8,0,0.732897588,9786.9,1,1,0
11926,9208349,D,47000,0,4,MORTGAGE,16.8,Other,60,1,0,40.3,0,0.770246167,7896,1,1,0
11927,9188026,B,70000,0,3,MORTGAGE,9.53,debt_consolidation,60,1,0,36.8,0,0.788260644,6671,0,0,0
11928,9188147,B,75000,0,11,RENT,20.84,credit_card,36,1,0,76,0,0.91172452,15630,0,1,1
11929,9207722,C,140000,1,1,RENT,8.05,debt_consolidation,60,0,0,67.7,0,0.230541907,11270,0,0,0
